id,station_id,dist
RSM00037228,37228,323.7931029
RSM00037235,37235,646.82607964
RSM00037367,37367,835.16467217
RSM00037470,37470,156.36839668
RSM00037471,37471,716.83613343
RSM00037597,37597,332.9972376
SA000040438,40438,965.82425322
SAM00040362,40362,896.39593947
SAM00040373,40373,943.12761979
SAM00040377,40377,225.86255276
SAM00041036,41036,814.55893471
SAM00041055,41055,568.45362825
SAM00041061,41061,442.84248313
SAM00041114,41114,525.21678164
SAM00041128,41128,647.62821648
SAM00041136,41136,348.59950318
SBM00071805,71805,897.54856597
SE000063980,63985,483.957239
SF000068296,68296,377.69933331
SF000068438,68438,407.35353476
SF000068496,68496,0.22408473
SF000068712,68712,849.78458378
SF000068858,68858,911.82868015
SF000068920,68920,695.17904622
SF000068994,68994,412.21289536
SF000175820,68938,690.59433936
SF000508870,68832,232.76863982
SF000742960,68738,666.4328135
SF000761330,68742,523.86923951
SF000798110,68754,580.28639127
SF000921410,68728,735.16520374
SF000960450,68736,443.84834777
SF000981900,68744,436.51235137
SF001073960,68616,0.1691892
SF001130250,68624,124.7117135
SF001290070,68674,796.30101748
SF001344780,68618,748.25976542
SF001450290,68638,421.969685
SF001700090,68536,669.01547411
SF001807220,68574,565.88274673
SF002075600,68570,0.18437635
SF002394820,68580,464.61031644
SF002613650,68442,341.77924508
SF002740340,68406,580.09494018
SF003605120,68336,296.15918685
SF004322370,68338,624.68850752
SF004371340,68350,723.94313276
SF005547860,68184,336.32356733
SF006338810,68276,283.5683573
SFM00068174,68174,44.4991131
SFM00068262,68262,708.84043531
SFM00068263,68263,448.06691914
SFM00068461,68461,629.15202769
SFM00068588,68588,246.0605053
SFM00068816,68816,980.69303538
SG000061641,61641,868.82900513
SG000061687,61687,482.33559236
SGM00061695,61695,737.86301719
SGM00061698,61698,488.08470073
SGM00061699,61699,221.25378957
SHM00061902,61902,411.12155505
SHM00068906,68906,341.01480464
SIE00105938,13008,316.82714713
SIM00014015,13015,546.57032486
SL000061856,61856,520.16412216
SLM00061892,61892,330.10929468
SP000006155,8482,633.25295054
SP000008181,8181,970.61405878
SP000008202,8202,393.60103897
SP000008215,8215,226.9345088
SP000008280,8280,616.28191293
SP000009434,8160,611.39915775
SP000009981,8238,786.72670902
SP000060010,60010,938.96965728
SP000060040,60040,324.70396075
SP000060338,60338,248.59862261
SPE00119711,8001,675.99727319
SPE00119828,8015,518.90721466
SPE00119855,8373,705.05701082
SPE00119873,8301,830.21694111
SPE00119963,8458,946.67150682
SPE00119981,8022,923.42581857
SPE00120116,8226,779.36019882
SPE00120134,8029,970.87752311
SPE00120188,8084,221.07831563
SPE00120215,60030,939.60227182
SPE00120251,8171,449.41952167
SPE00120287,8223,768.81790138
SPE00120296,8224,432.27391616
SPE00120305,8227,345.22654125
SPE00120332,8429,410.55326051
SPE00120377,8048,918.71062589
SPE00120404,8044,82.94512586
SPE00120431,60001,779.7498142
SPE00120458,60020,719.286257
SPE00120467,60015,391.15019916
SPE00120485,8213,527.25272195
SPE00120503,8397,997.78560847
SPE00120629,8157,371.50266837
SPM00008359,8359,632.34515327
SU000062641,62641,341.33644254
SU000062650,62650,879.38968501
SU000062721,62721,560.67638007
SU000062730,62730,300.37186512
SU000062752,62752,193.2418737
SU000062760,62760,464.27033712
SU000062762,62762,324.60708325
SU000062770,62770,376.70055736
SU000062781,62781,788.44018527
SU000062790,62790,326.738995
SU000062840,62840,763.77877587
SU000062880,62880,535.15292719
SU000062941,62941,693.11379443
SUM00062680,62680,719.02212983
SUM00062733,62733,52.51756936
SUM00062750,62750,399.99375189
SUM00062751,62751,292.48469517
SUM00062772,62772,706.20845403
SUM00062795,62795,917.20663926
SUM00062801,62801,323.48135788
SUM00062803,62803,335.77743047
SUM00062809,62809,466.2182415
SV000001008,1008,172.74012317
SW000002196,2196,388.41972934
SW000002288,2288,758.80062031
SW000002361,2361,933.50466887
SW000008525,2562,774.73655776
SWE00100003,2640,367.36085862
SWE00100026,2226,918.52102782
SWE00115961,2366,736.94181796
SWE00137494,2616,0.30638966
SWE00137608,2651,0.20392611
SWE00137656,2630,0.22269676
SWE00137692,2676,18.60047995
SWE00137736,2606,0.08576796
SWE00137844,2604,0.03430282
SWE00137910,2680,998.8247385
SWE00137916,2600,608.85544941
SWE00138044,2518,0.08802187
SWE00138058,2592,0.12114636
SWE00138080,2568,0.05375622
SWE00138088,2596,0.20397127
SWE00138116,2528,0.05224861
SWE00138166,2516,597.40890389
SWE00138184,2527,0.20424529
SWE00138204,2514,0.28933807
SWE00138214,2536,0.28898062
SWE00138306,2524,989.30556367
SWE00138364,2508,0.17326861
SWE00138404,2510,0.29142587
SWE00138418,2586,556.02250406
SWE00138558,2504,581.89144841
SWE00138568,2574,17.43130896
SWE00138570,2571,599.18880784
SWE00138584,2543,0.25503585
SWE00138630,2572,25.08884488
SWE00138674,2500,899.63694716
SWE00138680,2530,0.25495925
SWE00138688,2502,576.43408897
SWE00138704,2541,0.289789
SWE00138706,2581,0.34096785
SWE00138708,2580,0.29636133
SWE00138738,2409,0.08569047
SWE00138746,2489,0.07006543
SWE00138756,2428,0.17010459
SWE00138816,2432,0.06706475
SWE00138860,2487,569.81070686
SWE00138962,2496,659.80669122
SWE00139000,2439,565.90002634
SWE00139042,2416,0.11899424
SWE00139070,2404,563.55214403
SWE00139112,2494,562.20889835
SWE00139146,2480,0.17192327
SWE00139172,2076,599.76675411
SWE00139186,2424,0.34016777
SWE00139276,2412,0.25850578
SWE00139284,2444,571.77188982
SWE00139324,2125,891.39412322
SWE00139332,2400,162.50822817
SWE00139362,2435,438.74174917
SWE00139396,2470,0.14360548
SWE00139436,2410,543.07340849
SWE00139462,2450,0.0536556
SWE00139468,2454,0.02080238
SWE00139482,2442,527.6866462
SWE00139504,2430,542.42886422
SWE00139550,2306,0.0
SWE00139582,2328,536.83149595
SWE00139588,2376,0.05496234
SWE00139604,2336,534.60328823
SWE00139654,2372,530.43620203
SWE00139680,2346,680.30570085
SWE00139690,2304,0.17204194
SWE00139774,2368,535.80633884
SWE00139828,2342,412.43208085
SWE00139840,2323,0.13640637
SWE00139852,2300,0.22388608
SWE00139858,2382,528.68704089
SWE00139884,2330,0.0292429
SWE00139900,2310,0.0864497
SWE00139942,2259,12.67108036
SWE00139968,2248,844.09131303
SWE00139988,2278,925.2449238
SWE00139992,2062,703.14764261
SWE00140016,2206,283.83138125
SWE00140100,2276,496.82292729
SWE00140148,2236,0.05102836
SWE00140150,2118,548.40392342
SWE00140240,2200,327.7787472
SWE00140286,2274,0.37643926
SWE00140332,2252,47.01131651
SWE00140336,2296,19.30669534
SWE00140360,2262,0.20495408
SWE00140448,2176,0.13685757
SWE00140500,2156,466.45797963
SWE00140554,2183,916.59533988
SWE00140560,2057,497.51363017
SWE00140590,2113,0.34073119
SWE00140598,2198,458.86031858
SWE00140638,2144,455.824507
SWE00140700,2213,897.43183428
SWE00140720,2101,857.08168159
SWE00140796,2190,440.18130332
SWE00140838,2054,626.52462138
SWE00140888,2012,12.67242753
SWE00140898,2086,870.54560506
SWE00140910,2036,33.28995016
SWE00140938,2032,414.21292077
SWE00140950,2020,0.20426244
SWE00140960,2060,0.0
SWM00002584,2083,0.263575
SXM00088903,88903,691.46327683
SY000040001,40001,422.17156697
SY000040061,40061,957.18455858
SYE00147759,40005,108.83465361
SYE00147760,40007,255.30691176
SYE00147763,40055,20.64297849
SYE00147766,40095,0.22170078
SYM00040030,40030,644.55167675
SYM00040080,40080,510.2505279
SZ000003700,6660,425.536654
SZ000006717,6719,447.33388128
SZ000009480,6770,634.83137266
SZE00105086,6720,437.90854334
TDM00078962,78962,501.49407482
TEM00061976,61976,628.09311701
TH000048327,48327,606.54370259
TH000048328,48328,417.99137801
TH000048330,48330,538.41014593
TH000048331,48331,561.0737398
TH000048351,48351,434.61599634
TH000048354,48354,342.75618375
TH000048356,48356,896.70221826
TH000048357,48357,460.25372474
TH000048375,48375,540.59193509
TH000048376,48376,456.20963281
TH000048379,48379,705.53030616
TH000048381,48381,913.02108616
TH000048383,48383,403.5934831
TH000048400,48400,937.35913616
TH000048405,48405,721.76221979
TH000048407,48407,670.75713307
TH000048426,48426,64.75987491
TH000048431,48431,462.94925985
TH000048432,48432,485.2361267
TH000048450,48450,824.45533233
TH000048456,48456,113.08976899
TH000048459,48459,607.80106071
TH000048475,48475,331.88094402
TH000048477,48477,844.95065609
TH000048480,48480,667.30783937
TH000048501,48501,909.78839089
TH000048517,48517,445.6623558
TH000048550,48550,331.81299192
TH000048564,48564,563.00976161
TH000048567,48567,476.8169671
TI000038599,38599,658.92261529
TI000038713,38713,213.93074966
TI000038716,38716,101.34036492
TI000038847,38847,263.11246212
TI000038867,38867,392.73915991
TI000038933,38933,355.82381752
TI000038944,38944,425.75657055
TI000038947,38947,580.08768724
TI000038954,38954,1e-08
TI000038957,40918,268.05318431
TI000038966,38966,814.51185875
TL000091724,91724,436.41557938
TN000091780,91780,583.31424613
TO000005361,65361,300.24165543
TO000005380,65380,323.67694576
TO000005387,65387,966.288338
TOM00065351,65351,331.82863231
TOM00065352,65352,658.23040973
TOM00065357,65357,329.35584246
TS000060725,60725,425.02695069
TS000060765,60765,34.89646902
TSE00147770,60715,709.17663582
TSE00147773,60735,626.56465317
TSE00147775,60750,457.04013959
TSM00060745,60745,662.51967439
TU000017074,17074,736.97914666
TU000017090,17090,717.95089305
TU000017170,17170,809.55131363
TU000017240,17240,477.83056074
TUM00017022,17022,353.59721681
TUM00017050,17050,563.59471738
TUM00017069,17069,418.58213655
TUM00017070,17070,572.88342792
TUM00017086,17086,255.03101485
TUM00017116,17116,468.62846893
TUM00017130,17130,691.82581311
TUM00017150,17150,992.77402661
TUM00017203,17203,332.92034466
TUM00017204,17204,423.09750873
TUM00017220,17220,423.66840772
TUM00017234,17234,0.0
TUM00017237,17237,834.5332165
TUM00017250,17250,424.45874741
TUM00017255,17255,264.89526727
TV000091631,91631,972.81122021
TV000091643,91643,516.45382368
TX000038388,38388,777.94172716
TX000038527,38527,735.212774
TX000038634,38630,421.37679446
TX000038641,38641,519.79060842
TX000038647,38647,149.05102395
TX000038656,38656,100.56831655
TX000038687,38687,122.71973737
TX000038756,38756,423.28109791
TX000038759,38759,885.54342272
TX000038763,38763,432.38175759
TX000038774,38774,614.28058117
TX000038799,38799,95.17376571
TX000038806,38806,619.25915965
TX000038880,38880,523.74829093
TX000038886,38886,399.19092491
TX000038895,38895,274.61957364
TX000038899,38899,728.63676678
TX000038911,38911,736.25579456
TX000038915,38915,290.7393728
TX000038974,38974,861.93466819
TX000038987,38987,366.21756683
TZ000063729,63729,601.95856448
TZ000063733,63733,0.08490112
TZ000063756,63756,438.74916625
TZ000063791,63791,752.70656082
TZ000063816,63816,209.64430905
TZ000063832,63832,469.80473989
TZ000063862,63862,645.18753514
TZ000063971,63971,631.9904885
TZM00063870,63870,905.68775185
UG000063654,63654,588.26523655
UG000063674,63674,290.0074628
UG000063726,63726,333.87953114
UK000003005,3005,634.98425234
UK000003162,3162,169.50539619
UK000003302,3302,553.07456187
UKM00003014,3014,373.44357868
UKM00003017,3017,578.3731326
UKM00003066,3066,677.37454706
UKM00003091,3091,253.41918032
UKM00003100,3100,763.3537939
UKM00003334,3334,173.42412976
UKM00003414,3415,260.17625204
UKM00003502,3502,806.32793925
UKM00003772,3772,552.31545253
UKM00003917,3917,374.63062017
UKW00015034,3566,224.86569402
UKW00015036,3649,227.89776971
UKW00035047,3797,986.0447554
UKW00035050,3688,366.89165573
UPM00033049,33049,208.82957468
UPM00033156,33156,392.92471472
UPM00033177,33177,922.29142412
UPM00033213,33213,431.90639565
UPM00033228,33228,37.19139622
UPM00033231,33231,636.86683415
UPM00033236,33236,210.87828457
UPM00033246,33246,676.13908765
UPM00033261,33261,801.3819613
UPM00033297,33297,827.98383321
UPM00033299,33299,302.46414271
UPM00033301,33301,640.79480218
UPM00033317,33317,538.88118067
UPM00033347,33347,396.37521914
UPM00033362,33362,574.6572391
UPM00033368,33368,339.77280041
UPM00033374,33374,396.04554147
UPM00033376,33376,646.09887634
UPM00033377,33377,645.51402805
UPM00033382,33382,395.82720496
UPM00033391,33391,90.3476277
UPM00033392,33392,397.1672528
UPM00033393,33393,517.95375356
UPM00033409,33409,333.65426855
UPM00033466,33466,534.91977489
UPM00033495,33495,471.7903906
UPM00033506,33506,893.62282799
UPM00033514,33514,663.57637048
UPM00033577,33577,0.08935189
UPM00033581,33581,0.11109142
UPM00033587,33587,338.01855774
UPM00033609,33609,485.65780553
UPM00033614,33614,0.08484704
UPM00033631,33631,889.75870825
UPM00033663,33663,454.160805
UPM00033676,33676,400.72013349
UPM00033723,33723,565.98055564
UPM00033761,33761,474.58162978
UPM00033777,33777,978.73049361
UPM00033788,33788,403.10663334
UPM00033833,33833,925.98495719
UPM00033837,33837,914.71011183
UPM00033862,33862,126.39280288
UPM00033877,33877,171.25937165
UPM00033910,33910,679.80102469
UPM00033924,33924,54.99345794
UPM00033929,33929,702.48690354
UPM00033934,33934,599.26130941
UPM00033945,33945,411.40134709
UPM00033973,33973,408.17545625
UPM00033976,33976,906.17582872
UPM00033981,33980,407.40504683
UPM00033999,33999,959.47117904
UPM00034401,34401,525.90248801
UPM00034409,34409,24.24112246
UPM00034415,34415,305.61498837
UPM00034419,34419,390.26910315
UPM00034422,34422,198.31395471
UPM00034434,34434,398.26858948
UPM00034510,34510,221.26781866
UPM00034519,34519,760.41889437
UPM00034537,34537,60.90947357
UPM00034607,34607,958.73671134
UPM00034708,34708,131.39478548
US10garf009,72555,756.6878106
US1ARPS0040,72340,576.64517299
US1CAHM0024,72594,831.04577011
US1CAMT0007,72491,865.32819386
US1CODN0183,72469,224.2226802
US1KSBA0010,72452,770.8268223
US1MABA0043,74494,856.65977817
US1MOHL0008,72348,887.47461559
US1MSRN0042,72235,114.68539411
US1NCHN0010,72315,231.97185401
US1NDCS0031,72753,973.56071227
US1NECH0001,72567,866.25424466
US1NMDA0198,72269,407.3958891
US1SCCR0049,72208,662.99995001
US1SDBL0001,72653,947.32417285
US1WYLM0011,72564,397.93276945
USC00015547,72226,400.30477025
USC00020678,72376,127.47258342
USC00040444,72384,789.46735334
USC00043256,72389,778.41285724
USC00047024,72390,472.49249767
USC00048376,72495,0.08467926
USC00048559,72492,933.12052845
USC00053486,72476,884.91460834
USC00058992,72464,737.93866063
USC00080211,72220,233.97831762
USC00115748,72544,525.12274525
USC00137702,72557,436.35540111
USC00142432,72460,877.63516066
USC00170350,72607,0.37197677
USC00173353,72619,448.13997871
USC00193826,74492,456.25963095
USC00229004,72332,676.05424369
USC00237963,72540,473.74955895
USC00244558,72779,837.87880101
USC00248858,72676,725.25455861
USC00300684,72515,672.62089385
USC00320818,72764,944.88055176
USC00346659,72353,671.53736103
USC00396574,72652,794.37737415
USC00412011,72251,925.49067562
USC00415408,72267,260.97817717
USC00417944,72263,573.10748714
USC00419367,72255,880.08057339
USC00442368,72308,459.8698253
USC00453444,72784,606.34039091
USC00455149,74206,250.60567224
USC00476398,72741,437.47748788
USC00482685,72568,969.48163623
USC00500452,70409,429.77996348
USC00501321,70360,0.52092586
USC00502457,70321,188.76293468
USC00502965,70261,156.15288628
USC00503072,70385,417.87655751
USC00505544,70045,850.66725093
USC00505644,70179,578.96864633
USC00505881,70246,682.78942063
USC00506166,70326,694.32649031
USC00509575,70489,219.51266732
USC00510456,91166,338.67611209
USC00510840,91199,814.94971297
USC00511033,91289,245.62173449
USC00511125,91194,763.2382205
USC00512983,91181,500.13168468
USC00513980,91282,578.00188658
USC00516271,91066,997.47940169
USC00518398,91189,273.14161842
USC00518650,91293,62.18702632
USC00518743,91198,501.469926
USW00003162,72371,475.04221852
USW00003816,72435,253.44203621
USW00003839,72327,871.54863147
USW00003852,74777,484.09854375
USW00003860,72425,706.38489233
USW00003937,72240,127.95511767
USW00003945,72445,393.0233915
USW00003949,74753,313.95695365
USW00012836,72201,411.51297241
USW00012844,72203,524.11536526
USW00012884,72232,805.29008193
USW00012917,72241,88.50445766
USW00012920,72252,709.84339456
USW00012944,72242,523.70916564
USW00013729,72417,636.89041754
USW00013733,72410,891.26734058
USW00013740,72401,680.24352477
USW00013741,72411,495.96570307
USW00013753,72407,799.76695692
USW00013807,72424,290.34774522
USW00013858,72221,102.79988573
USW00013861,72213,0.14534637
USW00013873,72311,950.53957038
USW00013882,72324,861.08398743
USW00013883,72310,399.0662188
USW00013891,72326,595.37505017
USW00013893,72334,737.94983781
USW00013894,72223,501.78676307
USW00013934,74754,365.85376467
USW00013959,72256,676.12695814
USW00013962,72266,630.68476843
USW00013984,72458,888.06832158
USW00013994,72434,418.77584453
USW00013996,72456,968.82853161
USW00014604,72713,366.80952068
USW00014607,72712,145.60145473
USW00014703,74491,272.6505367
USW00014715,74370,264.80046404
USW00014742,72617,620.53539379
USW00014745,72605,529.83667441
USW00014755,72613,604.58409487
USW00014756,72506,833.15135622
USW00014768,72529,801.51703115
USW00014780,72409,462.25894169
USW00014839,72640,398.3959349
USW00014842,72532,599.72064551
USW00014848,72535,976.15530337
USW00014860,72526,206.84213471
USW00014895,72521,935.50945179
USW00014925,72644,913.66351352
USW00014929,72659,256.28969094
USW00014934,72547,0.35744534
USW00014939,72551,228.83372784
USW00014944,72651,968.1033571
USW00014947,72658,385.0835291
USW00022508,91170,500.58778628
USW00022514,91178,500.13168467
USW00022516,91190,152.98898423
USW00022526,91163,0.94699709
USW00022534,91186,632.99565444
USW00023002,74732,0.22144826
USW00023004,72365,701.14465401
USW00023005,74731,479.8737079
USW00023023,72265,444.15008065
USW00023051,72360,383.12841867
USW00023065,72465,589.01179767
USW00023119,72286,0.25387706
USW00023129,72297,978.88065363
USW00023179,72380,294.95173616
USW00023195,72280,961.85950272
USW00023232,72483,555.54458625
USW00023273,72394,720.59503178
USW00024021,72576,505.03252123
USW00024030,72561,424.73848492
USW00024046,74421,530.2226377
USW00024126,72575,841.23220937
USW00024127,72572,94.65425056
USW00024128,72583,708.58365807
USW00024149,72783,632.22584017
USW00024157,72785,759.10091158
USW00024160,72788,794.75704775
USW00024193,72581,769.07163985
USW00024225,72597,923.47617149
USW00025308,70398,463.14035927
USW00025339,70361,536.65922384
USW00025506,70340,637.96936961
USW00025508,70333,200.52024932
USW00025603,70316,40.03292082
USW00025623,70305,191.12923107
USW00025704,70454,611.73328874
USW00025711,70308,427.97501163
USW00026412,70291,142.74819686
USW00026425,70271,963.90382852
USW00026435,70260,398.2198011
USW00026442,70275,286.00768827
USW00026516,70232,407.61142843
USW00026534,70235,717.79407239
USW00026537,70162,389.97087596
USW00026616,70133,601.17563769
USW00026627,70207,820.48045872
USW00026634,70117,398.18813995
USW00093045,72271,763.87549036
USW00093065,74531,464.51958415
USW00093801,72320,854.23076849
USW00093815,72429,713.17735222
USW00093817,72432,327.14789316
USW00093822,72439,972.43820636
USW00094008,72768,477.00235813
USW00094224,72791,201.96877068
USW00094847,72537,860.24942996
USW00094849,72639,729.11856442
USW00094850,72743,178.7794997
UV000005502,65502,936.66699629
UV000005522,65522,590.52799356
UV000065501,65501,463.87874792
UVM00065503,65503,775.72942839
UVM00065518,65518,0.04227687
UY000001856,86450,482.70432924
UY000086490,86490,444.9598149
UY000086565,86565,325.27287813
UZM00038146,38146,0.0368693
UZM00038149,38149,312.53335119
UZM00038178,38178,713.81591087
UZM00038262,38262,523.24998818
UZM00038264,38264,246.79341247
UZM00038284,38284,414.49387621
UZM00038396,38396,586.81564138
UZM00038403,38403,249.5227829
UZM00038413,38413,398.05505625
UZM00038427,38427,866.77171363
UZM00038457,38457,404.30301519
UZM00038462,38462,369.79964047
UZM00038553,38553,449.45264682
UZM00038565,38565,610.99166949
UZM00038579,38579,450.76182907
UZM00038583,38583,295.80310072
UZM00038611,38611,319.70662585
UZM00038618,38618,542.04708332
UZM00038683,38683,731.67679614
UZM00038685,38685,0.13124606
UZM00038812,38812,521.28352748
UZM00038927,38927,344.81764249
VE000080405,80405,212.05762404
VE000080413,80413,453.36309392
VE000080425,80425,544.01369486
VE000080438,80438,193.37763195
VE000080453,80453,150.10379363
VEM00080403,80403,347.03736003
VEM00080415,80415,880.72868355
VEM00080421,80421,425.29829362
VEM00080432,80432,467.4755673
VEM00080437,80437,331.78525382
VEM00080440,80440,109.93595379
VEM00080442,80442,643.78757095
VEM00080476,80476,331.77905531
VEM00080478,80478,467.74589697
VEM00080479,80479,329.07990548
VM000048900,48900,471.40849555
VMM00048826,48826,968.75677695
VMM00048887,48887,799.52622605
VMM00048917,48917,429.61636689
VMW00041005,48858,356.14951039
VMW00041011,48870,390.95570626
VQW00011624,78547,670.51918673
VQW00011640,78543,489.39605103
WA004131580,68300,298.13356043
WA004191820,68312,386.10900912
WA007347730,68104,326.35264157
WA007401540,68110,399.0515435
WA007848390,68112,453.51723374
WA010101860,68014,794.0481762
WA012084750,68018,323.69555335
WF000917530,91753,678.32408653
WQW00041606,91245,718.16645208
WZ004455110,68396,996.40171359
ZA000067403,67403,158.07287932
ZA000067441,67441,661.43669619
ZA000067475,67475,661.15888646
ZA000067531,67531,672.49576761
ZA000067543,67543,0.1390881
ZA000067551,67551,825.96143009
ZA000067561,67561,486.33739259
ZA000067581,67581,378.47061379
ZA000067583,67583,180.99383973
ZA000067641,67641,43.84453602
ZA000067743,67743,76.99093647
ZAM00067663,67663,134.46681285
ZI000067761,67761,517.86639246
ZI000067765,67765,798.00669172
ZI000067779,67779,313.92631097
ZI000067781,67781,87.88766583
ZI000067789,67789,365.42562958
ZI000067843,67843,139.17851452
ZI000067867,67867,204.92780699
ZI000067889,67889,320.97171118
ZI000067964,67964,757.41412431
ZI000067965,67965,213.76624861
ZI000067969,67969,531.78912725
ZI000067975,67975,456.91835745
ZI000067977,67977,265.11376884
ZI000067983,67983,688.98708305
ZI000067991,67991,332.1996991
